@relation jAudio
@ATTRIBUTE "Audio Format" NUMERIC
@ATTRIBUTE "Sample Rate" NUMERIC
@ATTRIBUTE "Bits Per Sample" NUMERIC
@ATTRIBUTE "Block Align" NUMERIC
@ATTRIBUTE "Byte Rate" NUMERIC
@ATTRIBUTE "Channels" NUMERIC
@ATTRIBUTE "Chunk Size" NUMERIC
@ATTRIBUTE "FFT Sample Size" NUMERIC
@ATTRIBUTE "Frames Per Second" NUMERIC
@ATTRIBUTE "Number of Frames" NUMERIC
@ATTRIBUTE "Number of Frequency Units" NUMERIC
@ATTRIBUTE "Unit Frequency" NUMERIC
@ATTRIBUTE "Time Step" NUMERIC
@ATTRIBUTE "Maximum Amplitude" NUMERIC
@ATTRIBUTE "Minimum Amplitutde" NUMERIC
@ATTRIBUTE "Mean" NUMERIC
@ATTRIBUTE "Zero Crossing Rate" NUMERIC
@ATTRIBUTE "Standard Deviation" NUMERIC
@ATTRIBUTE"Spectral Centroid" NUMERIC
@ATTRIBUTE "Audio Type" {MUSIC,SPEECH}
@DATA
1,16000,16,2,32000,1,128164,1024,15,62,512,15.625,0.1,50915,50769,-1.0046353945127139E-4,3950.0,0.07999231922115341,39645.74168534162,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,20090,20204,4.027938842773437E-5,15075.0,0.10194997654295049,29028.44580234446,MUSIC
1,16000,16,2,32000,1,128034,1024,15,62,512,15.625,0.1,41988,41256,-8.411763017964636E-4,4364.0,0.12988368136580397,35709.2540437983,MUSIC
1,16000,16,2,32000,1,128034,1024,15,62,512,15.625,0.1,53184,27366,-2.5695200910732006E-4,2555.0,0.19147161760798723,30883.856853374487,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,3250,21072,9.029650688171387E-4,7104.0,0.04479998994652735,33038.05790033697,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,26959,41360,-5.300946235656739E-4,8834.0,0.13139654264150238,33343.19288722455,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,21144,21201,1.0643339157104492E-4,6318.0,0.2769814942818047,32589.519707898184,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,57522,53980,6.105971336364747E-4,8678.0,0.06279931681333213,35838.908664761,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,29584,15197,1.969003677368164E-5,10810.0,0.04256082653917918,31429.82865666453,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,36662,1052,-1.3168811798095704E-5,7798.0,0.02592979247420568,31535.288347501297,MUSIC
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,1306,35398,2.4544715881347655E-5,9950.0,0.022981645466941786,33095.38846683057,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,39636,35187,-6.282806396484375E-6,7788.0,0.021314040156015467,29064.531291317497,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,17016,16176,1.3516902923583985E-5,8422.0,0.0224132938767689,36692.919485858525,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,2526,30,0.00415701961517334,9084.0,0.32605097084879897,24349.392886169786,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,41694,10260,2.486419677734375E-5,11740.0,0.02682210072866981,35834.14324128564,SPEECH
1,16000,16,2,32000,1,128164,1024,15,62,512,15.625,0.1,55268,1780,-8.201899228396115E-4,3706.0,0.017809285574753423,27486.410063935404,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,13745,22175,6.418323516845703E-5,5198.0,0.09114431940593076,31541.037014357717,SPEECH
1,16000,16,2,32000,1,128164,1024,15,62,512,15.625,0.1,60602,39084,-4.3045057283414825E-4,4731.0,0.128281530353492,32753.305073058375,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,2749,8,0.00749226188659668,6599.0,0.38762936478423954,27212.050756073408,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,18,42,0.005169332504272461,9159.0,0.37281848030227743,34259.701610296484,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,41316,10523,1.9060611724853515E-5,8659.0,0.023539640279302554,30977.653095698122,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,33176,2728,4.93927001953125E-5,11055.0,0.08428829763225566,31345.20912225114,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,1641,1664,0.011721031188964844,6128.0,0.42061534414347856,30715.904924549584,SPEECH
1,16000,16,2,32000,1,128164,1024,15,62,512,15.625,0.1,36376,37929,-5.238191945688589E-4,8294.0,0.08128405405080781,31234.80222943504,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,12401,12292,-4.562520980834961E-5,9220.0,0.06176871213140828,24244.873787681136,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,8114,56267,2.0679950714111328E-5,13055.0,0.18890601889423497,33652.33157444063,SPEECH
1,16000,16,2,32000,1,128036,1024,15,62,512,15.625,0.1,2665,7366,-1.472477912902832E-4,13070.0,0.24876431572689645,32432.169877421005,SPEECH
1,16000,16,2,32000,1,128164,1024,15,62,512,15.625,0.1,16346,20320,-5.288819571236869E-4,3877.0,0.05998558673904513,30538.498095513845,SPEECH
1,16000,16,2,32000,1,128164,1024,15,62,512,15.625,0.1,17027,17012,-3.323092922702298E-5,7431.0,0.05839543819507182,29567.598030949062,SPEECH
1,16000,16,2,32000,1,128164,1024,15,62,512,15.625,0.1,54096,36080,-4.338765596890902E-4,5102.0,0.1258421471656135,29799.343224352146,SPEECH
